Date,Product,Category,Region,Quantity,Revenue,Cost,Discount,Marketing Spend,Customer Type,Operating Cost,Profit
2025-02-13 07:28:45.657071336,Smartwatch,Wearables,North,10,86203.59,55056.32,20,45842.22,New,6005.3,20912.11
2025-02-14 05:24:24.330413016,Smartphone,Electronics,North,30,789772.91,643703.73,15,41122.43,Returning,20059.34,127375.45
2025-02-15 03:20:03.003754692,Monitor,Electronics,South,8,146175.46,99313.03,5,16971.39,New,7437.14,40076.18
2025-02-16 01:15:41.677096368,Monitor,Electronics,North,13,227720.95,157050.61,8,17336.05,Returning,19090.17,50897.14
2025-02-16 23:11:20.350438048,Headphones,Accessories,North,3,15328.62,7866.93,8,16462.78,Returning,20722.89,-13373.56
2025-02-17 21:06:59.023779724,Laptop,Electronics,West,24,1231432.75,1117426.51,25,11076.71,Returning,5757.17,106091.81
2025-02-18 19:02:37.697121400,Smartwatch,Wearables,North,20,162303.7,115262.65,15,47470.93,Returning,4908.41,43963.03
2025-02-19 16:58:16.370463076,Smartwatch,Wearables,North,3,31241.27,17325.33,8,23092.15,Returning,23890.6,-10105.0
2025-02-20 14:53:55.043804756,Laptop,Electronics,East,7,398185.17,320819.91,15,15111.03,New,13187.03,64677.57
2025-02-21 12:49:33.717146432,Smartwatch,Wearables,North,17,131060.87,99161.14,15,43100.2,New,16865.18,16105.97
2025-02-22 10:45:12.390488112,Monitor,Electronics,South,17,274300.56,199841.75,10,22963.79,Returning,3511.73,67483.33
2025-02-23 08:40:51.063829784,Laptop,Electronics,West,25,1483449.69,1205109.13,10,6580.26,New,9131.62,266526.08
2025-02-24 06:36:29.737171464,Tablet,Electronics,East,8,179876.32,161775.17,25,12287.37,New,14118.75,-2647.43
2025-02-25 04:32:08.410513144,Laptop,Electronics,West,28,1665841.33,1337087.36,12,33766.27,Returning,22496.8,307951.4
2025-02-26 02:27:47.083854816,Tablet,Electronics,South,14,359370.12,261325.62,5,40230.74,New,8971.67,85436.2
2025-02-27 00:23:25.757196496,Headphones,Accessories,East,25,100648.57,65812.04,15,14492.05,New,20054.21,15180.02
2025-02-27 22:19:04.430538168,Laptop,Electronics,North,8,452112.86,360127.02,12,46282.8,Returning,17568.68,75530.12
2025-02-28 20:14:43.103879848,Monitor,Electronics,South,2,39339.13,24447.0,12,43294.87,New,5535.96,11163.23
2025-03-01 18:10:21.777221528,Laptop,Electronics,North,2,122618.41,91553.11,15,43177.13,Corporate,9454.25,17999.0
2025-03-02 16:06:00.450563200,Smartwatch,Wearables,West,12,86721.87,68267.16,25,15244.75,Corporate,8233.01,10026.22
2025-03-03 14:01:39.123904880,Smartphone,Electronics,North,29,820753.47,633974.46,8,7274.12,Corporate,12735.61,179054.24
2025-03-04 11:57:17.797246560,Monitor,Electronics,North,2,37629.79,23002.08,10,44034.06,Returning,16977.35,2793.3
2025-03-05 09:52:56.470588232,Tablet,Electronics,South,12,325467.04,229356.02,5,18761.01,New,12535.23,86537.76
2025-03-06 07:48:35.143929912,Tablet,Electronics,South,4,108197.7,78416.93,15,32851.24,Returning,8379.8,22413.44
2025-03-07 05:44:13.817271592,Headphones,Accessories,South,28,127029.71,72492.86,10,39198.51,Returning,18309.33,33212.19
2025-03-08 03:39:52.490613264,Headphones,Accessories,South,21,90656.79,53027.68,8,10773.2,Returning,15858.36,23926.61
2025-03-09 01:35:31.163954944,Smartwatch,Wearables,South,23,184129.79,122296.11,15,40137.73,New,14424.91,46934.71
2025-03-09 23:31:09.837296616,Tablet,Electronics,West,22,537514.01,421070.05,10,47233.02,New,15197.23,102928.31
2025-03-10 21:26:48.510638296,Monitor,Electronics,East,20,318477.29,241145.21,10,37776.87,New,7881.81,67551.74
2025-03-11 19:22:27.183979976,Laptop,Electronics,West,24,1362837.86,1131509.91,10,24855.02,New,17969.48,212839.67
2025-03-12 17:18:05.857321648,Smartwatch,Wearables,West,1,15539.93,5388.18,8,44450.52,New,11525.01,-880.82
2025-03-13 15:13:44.530663328,Laptop,Electronics,East,26,1724863.65,1210800.38,5,28735.59,Corporate,10996.29,503805.82
2025-03-14 13:09:23.204005008,Smartphone,Electronics,West,23,566889.41,476695.45,20,38514.69,New,6294.15,85380.97
2025-03-15 11:05:01.877346680,Tablet,Electronics,North,23,631007.27,434326.46,0,41922.77,Returning,16130.42,178812.81
2025-03-16 09:00:40.550688360,Smartphone,Electronics,West,12,322238.08,257777.64,8,38720.88,Corporate,16258.62,44171.97
2025-03-17 06:56:19.224030040,Tablet,Electronics,South,25,589614.55,473806.19,15,17953.47,New,10486.61,110196.1
2025-03-18 04:51:57.897371712,Headphones,Accessories,East,12,55503.89,31445.72,5,10302.98,Returning,21916.7,9609.22
2025-03-19 02:47:36.570713392,Smartphone,Electronics,North,2,54258.43,43777.54,15,15725.23,Returning,21600.07,-9776.92
2025-03-20 00:43:15.244055064,Headphones,Accessories,North,28,118492.77,73367.03,15,27629.37,New,5399.19,35754.57
2025-03-20 22:38:53.917396744,Smartwatch,Wearables,West,8,69515.12,45162.39,15,27737.46,Returning,18290.84,3742.3
2025-03-21 20:34:32.590738424,Tablet,Electronics,South,4,102141.17,73982.04,8,31219.0,Corporate,11664.36,18022.11
2025-03-22 18:30:11.264080096,Smartwatch,Wearables,North,19,179563.69,102607.58,0,22779.58,Returning,24993.73,55985.73
2025-03-23 16:25:49.937421776,Monitor,Electronics,East,8,122913.44,91247.44,25,40410.11,Corporate,7950.52,20076.8
2025-03-24 14:21:28.610763456,Monitor,Electronics,North,26,440217.3,317059.54,8,46091.92,Corporate,9171.53,113613.23
2025-03-25 12:17:07.284105128,Tablet,Electronics,South,14,300495.68,279565.99,20,16102.63,New,12726.34,8791.15
2025-03-26 10:12:45.957446808,Smartwatch,Wearables,East,1,16706.56,5405.04,5,38143.54,Returning,8911.73,4983.52
2025-03-27 08:08:24.630788488,Smartphone,Electronics,East,29,886168.32,591903.65,5,35508.73,Returning,18223.85,275010.02
2025-03-28 06:04:03.304130160,Headphones,Accessories,South,16,66723.9,41021.71,20,28539.07,Returning,13579.98,7430.76
2025-03-29 03:59:41.977471840,Laptop,Electronics,South,8,400140.96,377809.95,25,13483.86,Returning,7859.33,16335.27
2025-03-30 01:55:20.650813512,Headphones,Accessories,West,21,81437.52,55477.56,20,40785.45,Returning,14140.23,15194.11
2025-03-30 23:50:59.324155192,Monitor,Electronics,North,16,252453.43,193629.82,20,48228.18,Corporate,22553.33,36022.5
2025-03-31 21:46:37.997496872,Headphones,Accessories,North,1,8263.68,2715.76,5,37482.63,New,20432.7,-13669.06
2025-04-01 19:42:16.670838544,Laptop,Electronics,North,23,1072651.67,1054338.12,25,46303.7,Returning,13974.24,2915.84
2025-04-02 17:37:55.344180224,Smartwatch,Wearables,West,13,111067.76,73691.64,15,49288.34,New,9346.84,25491.97
2025-04-03 15:33:34.017521904,Monitor,Electronics,South,21,388490.35,250969.97,5,20842.28,Returning,6957.5,133642.16
2025-04-04 13:29:12.690863576,Monitor,Electronics,North,27,497704.66,314532.04,5,33720.06,Returning,22324.42,162010.69
2025-04-05 11:24:51.364205256,Smartphone,Electronics,North,19,452753.21,415255.87,20,26326.97,Returning,18623.67,20344.78
2025-04-06 09:20:30.037546936,Headphones,Accessories,North,21,87780.42,52592.84,8,49398.29,Returning,15587.59,24106.33
2025-04-07 07:16:08.710888608,Smartwatch,Wearables,West,8,62763.26,45586.37,20,9221.35,Returning,22347.56,-8335.2
2025-04-08 05:11:47.384230288,Smartphone,Electronics,South,8,246706.88,171828.28,5,23556.87,New,5677.19,67545.33
2025-04-09 03:07:26.057571960,Smartphone,Electronics,North,13,373780.74,284338.41,8,44399.26,New,18014.76,71901.36
2025-04-10 01:03:04.730913640,Smartphone,Electronics,North,26,741106.52,547014.5,8,17782.31,New,7767.67,184631.41
2025-04-10 22:58:43.404255320,Monitor,Electronics,East,16,277818.58,186689.4,8,40450.68,Corporate,5652.7,87825.89
2025-04-11 20:54:22.077596992,Tablet,Electronics,East,11,267864.36,219485.14,15,22225.24,New,13243.39,34573.63
2025-04-12 18:50:00.750938672,Monitor,Electronics,West,24,320250.23,292841.34,25,49099.03,Corporate,11522.64,12908.64
2025-04-13 16:45:39.424280352,Tablet,Electronics,North,26,530631.68,502335.85,25,44758.84,New,23705.82,4787.33
2025-04-14 14:41:18.097622024,Monitor,Electronics,North,28,419593.76,341550.01,15,18559.42,Returning,10127.55,68427.22
2025-04-15 12:36:56.770963704,Laptop,Electronics,North,9,591973.12,411422.92,5,39658.69,Returning,20927.85,162426.39
2025-04-16 10:32:35.444305384,Monitor,Electronics,South,22,290232.79,263699.34,25,20158.54,Returning,19474.19,8238.68
2025-04-17 08:28:14.117647056,Laptop,Electronics,East,18,1004387.14,873163.05,12,32286.33,Returning,17694.33,114913.2
2025-04-18 06:23:52.790988736,Headphones,Accessories,East,14,60427.49,35874.92,12,34631.63,Returning,23248.81,2264.64
2025-04-19 04:19:31.464330408,Smartwatch,Wearables,North,12,95924.97,66849.85,15,42331.79,Corporate,11974.34,16536.11
2025-04-20 02:15:10.137672088,Headphones,Accessories,East,4,14490.26,10910.89,20,6100.29,Returning,11572.77,-10142.05
2025-04-21 00:10:48.811013768,Laptop,Electronics,East,9,449811.45,433760.68,25,14907.11,New,6540.84,10376.44
2025-04-21 22:06:27.484355440,Smartphone,Electronics,North,17,453945.64,370817.29,12,37036.3,New,9066.77,73062.21
2025-04-22 20:02:06.157697120,Tablet,Electronics,East,27,691584.59,515654.03,12,30358.55,Returning,22355.08,158644.95
2025-04-23 17:57:44.831038800,Smartphone,Electronics,South,26,713920.91,573109.19,15,27302.23,Returning,13436.41,131401.86
2025-04-24 15:53:23.504380472,Smartphone,Electronics,North,6,161180.75,121622.33,8,7484.45,Returning,10509.77,30947.16
2025-04-25 13:49:02.177722152,Monitor,Electronics,South,21,375114.11,249948.29,8,20672.41,Returning,7754.47,118546.76
2025-04-26 11:44:40.851063832,Laptop,Electronics,West,3,188597.46,140109.0,15,43929.51,New,13669.13,34555.46
2025-04-27 09:40:19.524405504,Monitor,Electronics,East,21,400481.62,256925.29,0,6390.18,Returning,18766.64,121006.33
2025-04-28 07:35:58.197747184,Monitor,Electronics,South,11,190632.48,136019.82,8,22839.63,Returning,9307.22,44656.92
2025-04-29 05:31:36.871088856,Smartwatch,Wearables,West,14,123701.01,79925.66,15,47531.67,Returning,19669.76,24409.79
2025-04-30 03:27:15.544430536,Laptop,Electronics,South,22,1105257.63,1042657.0,25,7289.63,Returning,16855.33,46433.67
2025-05-01 01:22:54.217772216,Laptop,Electronics,South,13,774944.02,603984.79,12,38736.76,Corporate,20326.38,152041.46
2025-05-01 23:18:32.891113888,Smartphone,Electronics,North,25,638522.14,525542.11,10,16592.57,Returning,8520.01,107224.01
2025-05-02 21:14:11.564455568,Smartwatch,Wearables,West,17,155534.51,94948.22,10,43997.4,Corporate,16882.62,41627.2
2025-05-03 19:09:50.237797248,Laptop,Electronics,West,30,1700507.19,1336659.73,15,38573.06,New,6382.18,355416.05
2025-05-04 17:05:28.911138920,Headphones,Accessories,North,20,92305.54,52215.9,12,44856.73,Returning,11003.53,33438.68
2025-05-05 15:01:07.584480600,Laptop,Electronics,East,9,584870.37,436193.49,0,14716.62,Returning,18935.92,132053.9
2025-05-06 12:56:46.257822280,Smartwatch,Wearables,West,24,183586.12,136722.6,12,28908.17,Returning,16896.7,28794.5
2025-05-07 10:52:24.931163952,Laptop,Electronics,East,13,777321.32,626390.91,10,40067.15,New,7132.94,143475.84
2025-05-08 08:48:03.604505632,Tablet,Electronics,North,17,411751.21,324843.09,15,16056.49,Returning,21883.54,64716.44
2025-05-09 06:43:42.277847304,Laptop,Electronics,West,5,248103.98,234677.97,25,15383.58,New,4173.72,9347.01
2025-05-10 04:39:20.951188984,Smartphone,Electronics,South,4,89698.91,80081.26,25,6223.2,Corporate,16094.75,-5059.05
2025-05-11 02:34:59.624530664,Smartphone,Electronics,South,18,469118.2,373577.32,12,48133.19,New,24644.05,78501.81
2025-05-12 00:30:38.297872336,Tablet,Electronics,South,6,164113.91,115623.43,8,36950.76,New,14693.1,34366.65
2025-05-12 22:26:16.971214016,Laptop,Electronics,West,30,1749780.97,1369631.33,10,33600.22,Returning,20614.78,361522.66
2025-05-13 20:21:55.644555696,Headphones,Accessories,East,26,129544.41,64679.0,5,38479.76,New,16093.98,43712.0
2025-05-14 18:17:34.317897368,Smartwatch,Wearables,East,22,149488.11,125097.45,25,28922.58,New,20227.94,2708.02
2025-05-15 16:13:12.991239048,Smartwatch,Wearables,West,23,169807.68,127506.92,20,26426.02,Returning,17423.07,28564.14
2025-05-16 14:08:51.664580728,Tablet,Electronics,West,18,400105.91,344827.62,20,25228.95,Returning,18204.9,38280.33
2025-05-17 12:04:30.337922400,Tablet,Electronics,West,2,55951.87,37673.95,8,33819.76,New,8011.85,-2901.27
2025-05-18 10:00:09.011264080,Headphones,Accessories,West,12,51905.38,31438.48,8,14069.07,Returning,19320.06,3168.91
2025-05-19 07:55:47.684605752,Tablet,Electronics,West,15,350966.03,288004.02,20,44962.64,Returning,8234.02,60482.49
2025-05-20 05:51:26.357947432,Smartphone,Electronics,West,28,800046.8,586470.29,12,41528.86,Returning,24574.09,183014.7
2025-05-21 03:47:05.031289112,Monitor,Electronics,East,7,109077.98,83832.53,15,20730.36,New,8011.32,21792.3
2025-05-22 01:42:43.704630784,Smartwatch,Wearables,North,15,131309.62,79567.94,10,31037.42,New,8207.05,35218.77
2025-05-22 23:38:22.377972464,Tablet,Electronics,North,11,263946.52,221184.35,10,11346.23,Corporate,21890.81,23685.36
2025-05-23 21:34:01.051314144,Monitor,Electronics,West,5,84282.21,56852.26,15,48755.58,Returning,8345.69,19058.32
2025-05-24 19:29:39.724655816,Tablet,Electronics,South,4,100790.85,76900.75,20,45630.17,New,10939.86,5900.33
2025-05-25 17:25:18.397997496,Monitor,Electronics,West,11,182870.18,126855.95,8,46485.39,Corporate,18722.08,38630.56
2025-05-26 15:20:57.071339176,Smartwatch,Wearables,West,3,25435.47,16779.81,20,19947.34,New,6492.47,5615.71
2025-05-27 13:16:35.744680848,Laptop,Electronics,East,3,193861.32,137314.43,5,12611.06,Returning,6499.58,51138.97
2025-05-28 11:12:14.418022528,Headphones,Accessories,West,11,49687.75,29743.58,10,14529.75,Returning,13699.89,7998.77
2025-05-29 09:07:53.091364200,Smartphone,Electronics,South,7,161425.02,145476.49,25,9050.06,Corporate,8361.33,6352.18
2025-05-30 07:03:31.764705880,Monitor,Electronics,South,17,236830.13,204762.31,25,10404.98,Corporate,8184.48,18299.18
2025-05-31 04:59:10.438047560,Smartphone,Electronics,West,1,23760.77,20472.65,25,8208.7,New,3203.26,2160.46
2025-06-01 02:54:49.111389232,Smartphone,Electronics,West,10,272865.1,199907.53,8,49542.04,Returning,11149.89,67056.94
2025-06-02 00:50:27.784730912,Smartphone,Electronics,North,14,322453.92,291182.14,20,8332.6,New,10001.51,24659.0
2025-06-02 22:46:06.458072592,Smartwatch,Wearables,West,29,203347.75,162410.42,25,10964.39,Returning,3685.43,31288.27
2025-06-03 20:41:45.131414264,Smartwatch,Wearables,South,20,153663.37,111148.55,25,42226.46,Returning,16667.13,21303.01
2025-06-04 18:37:23.804755944,Monitor,Electronics,West,27,466580.9,335579.57,0,31110.81,New,16786.41,111677.01
2025-06-05 16:33:02.478097624,Headphones,Accessories,East,11,47109.17,29303.84,15,39848.77,New,4557.61,8468.8
2025-06-06 14:28:41.151439296,Smartphone,Electronics,East,14,338269.55,308572.69,25,33391.04,New,9974.91,19854.52
2025-06-07 12:24:19.824780976,Laptop,Electronics,North,13,719614.5,595931.46,20,44697.88,New,22201.72,102661.57
2025-06-08 10:19:58.498122648,Laptop,Electronics,South,27,1701269.11,1300124.77,5,33731.04,New,15807.68,381045.9
2025-06-09 08:15:37.171464328,Headphones,Accessories,East,29,112464.6,76110.52,20,28495.63,Corporate,12063.44,26622.02
2025-06-10 06:11:15.844806008,Monitor,Electronics,West,29,545379.14,348370.37,0,37073.74,Returning,13232.24,185579.84
2025-06-11 04:06:54.518147680,Smartwatch,Wearables,North,23,204640.1,134575.44,10,25132.67,Returning,7582.16,60838.02
2025-06-12 02:02:33.191489360,Monitor,Electronics,North,16,238232.22,193006.99,15,20572.87,Corporate,20861.39,23846.27
2025-06-12 23:58:11.864831040,Laptop,Electronics,East,17,1071357.44,827329.87,10,26044.36,Returning,23108.1,215070.07
2025-06-13 21:53:50.538172712,Laptop,Electronics,South,30,1566075.78,1435695.33,15,12637.13,New,23034.61,106349.05
2025-06-14 19:49:29.211514392,Monitor,Electronics,West,9,173844.07,102936.01,5,40845.73,Corporate,7926.56,63003.65
2025-06-15 17:45:07.884856072,Laptop,Electronics,North,11,602967.7,525066.33,12,16731.67,Returning,9836.29,68571.33
2025-06-16 15:40:46.558197744,Laptop,Electronics,South,27,1445409.28,1261618.12,15,11908.92,Returning,6533.7,178394.09
2025-06-17 13:36:25.231539424,Headphones,Accessories,North,12,45431.66,32631.68,15,16085.85,Corporate,9758.42,3774.28
2025-06-18 11:32:03.904881096,Monitor,Electronics,East,8,142957.27,97956.15,8,42893.16,Returning,10321.72,33886.36
2025-06-19 09:27:42.578222776,Tablet,Electronics,West,17,436310.31,315438.2,8,19859.06,Returning,16928.33,104802.37
2025-06-20 07:23:21.251564456,Laptop,Electronics,North,10,586380.63,450867.25,8,35872.24,Corporate,7172.22,131347.25
2025-06-21 05:18:59.924906128,Monitor,Electronics,South,27,446957.84,306954.84,10,43538.43,Returning,23226.73,116489.77
2025-06-22 03:14:38.598247808,Monitor,Electronics,West,28,443199.38,332415.3,12,8498.51,Corporate,5268.19,106468.68
2025-06-23 01:10:17.271589488,Tablet,Electronics,North,10,274861.96,185100.51,8,39426.1,New,3151.32,86051.62
2025-06-23 23:05:55.944931160,Monitor,Electronics,West,16,280575.55,194331.68,10,18844.95,New,21808.79,62494.8
2025-06-24 21:01:34.618272840,Smartphone,Electronics,West,30,858313.63,633298.59,8,14748.01,Returning,18482.94,208100.74
2025-06-25 18:57:13.291614520,Monitor,Electronics,North,23,380356.42,282417.72,5,36000.57,New,10817.92,85455.1
2025-06-26 16:52:51.964956192,Smartphone,Electronics,North,7,186569.24,143763.0,15,45940.85,Corporate,16100.99,27863.69
2025-06-27 14:48:30.638297872,Tablet,Electronics,East,18,435778.67,348425.64,20,18275.86,New,7917.97,79519.82
2025-06-28 12:44:09.311639544,Smartwatch,Wearables,North,19,153352.54,101964.52,8,30597.52,Returning,6704.57,43771.64
2025-06-29 10:39:47.984981224,Tablet,Electronics,East,20,448839.8,401261.33,20,18042.54,New,13365.28,33228.76
2025-06-30 08:35:26.658322904,Smartwatch,Wearables,North,1,15627.97,5398.65,12,29942.85,Corporate,10770.13,-2065.18
2025-07-01 06:31:05.331664576,Smartwatch,Wearables,East,9,90147.35,48223.06,5,32983.79,New,16535.06,20451.82
2025-07-02 04:26:44.005006256,Smartwatch,Wearables,South,26,218449.94,140800.87,8,32465.09,New,7799.28,70998.47
2025-07-03 02:22:22.678347936,Tablet,Electronics,East,8,240312.66,159293.11,0,33059.59,New,17584.41,64129.78
2025-07-04 00:18:01.351689608,Tablet,Electronics,West,9,255261.6,167025.9,0,11078.59,Returning,19870.95,70913.76
2025-07-04 22:13:40.025031288,Laptop,Electronics,South,10,635390.45,473355.21,8,36209.32,Corporate,6666.0,153774.88
2025-07-05 20:09:18.698372968,Tablet,Electronics,East,6,152542.7,118773.73,10,35363.77,Corporate,3964.88,35490.24
2025-07-06 18:04:57.371714640,Smartwatch,Wearables,East,5,43942.18,28600.52,20,35716.47,New,12670.92,1531.53
2025-07-07 16:00:36.045056320,Smartphone,Electronics,West,11,323340.32,223840.41,5,8333.17,Returning,20028.53,76846.05
2025-07-08 13:56:14.718397992,Smartwatch,Wearables,North,27,192839.89,144055.43,20,25107.75,New,17317.16,28486.26
2025-07-09 11:51:53.391739672,Monitor,Electronics,North,1,22377.82,11819.18,5,23406.58,Returning,18441.4,-13084.53
2025-07-10 09:47:32.065081352,Monitor,Electronics,South,9,153303.14,103738.97,5,8902.02,Returning,11862.47,42299.58
2025-07-11 07:43:10.738423024,Monitor,Electronics,East,2,36040.45,24233.47,15,15006.56,New,8168.8,7751.38
2025-07-12 05:38:49.411764704,Headphones,Accessories,West,17,67697.43,43734.15,20,24843.32,Returning,14699.13,11066.39
2025-07-13 03:34:28.085106384,Tablet,Electronics,South,8,206665.58,153777.21,12,38430.78,Corporate,7496.05,42704.05
2025-07-14 01:30:06.758448056,Headphones,Accessories,North,24,114943.36,60218.87,0,15667.79,New,18977.03,41181.26
2025-07-14 23:25:45.431789736,Tablet,Electronics,East,18,499661.56,350109.13,0,42338.75,New,7333.26,141164.01
2025-07-15 21:21:24.105131416,Smartwatch,Wearables,East,24,200515.97,129708.54,10,29560.92,New,9407.79,60592.56
2025-07-16 19:17:02.778473088,Smartphone,Electronics,South,20,531314.94,427517.4,10,39218.98,New,14143.99,93965.34
2025-07-17 17:12:41.451814768,Smartphone,Electronics,North,14,340824.58,281392.36,25,26265.02,New,13707.62,47701.33
2025-07-18 15:08:20.125156440,Laptop,Electronics,West,26,1643731.9,1274706.85,8,27463.74,Returning,16218.69,359409.67
2025-07-19 13:03:58.798498120,Laptop,Electronics,West,15,996542.71,714953.79,5,32887.37,New,12623.78,269711.31
2025-07-20 10:59:37.471839800,Headphones,Accessories,East,29,116751.67,73281.01,25,46758.68,Returning,23228.41,19051.15
2025-07-21 08:55:16.145181472,Headphones,Accessories,East,30,142354.97,74495.36,5,27131.57,Corporate,21478.55,44545.64
2025-07-22 06:50:54.818523152,Laptop,Electronics,South,18,1143874.92,828455.15,0,28789.59,Corporate,22340.5,287538.29
2025-07-23 04:46:33.491864832,Headphones,Accessories,South,21,96835.18,52907.07,10,32089.86,Returning,16849.36,26242.96
2025-07-24 02:42:12.165206504,Smartwatch,Wearables,North,8,71090.52,43382.99,10,38188.18,New,16970.17,14171.14
2025-07-25 00:37:50.838548184,Smartphone,Electronics,North,25,661132.4,544569.39,12,8233.27,New,16402.37,101957.14
2025-07-25 22:33:29.511889864,Headphones,Accessories,South,21,75490.57,55375.66,25,28205.93,New,12567.45,7608.38
2025-07-26 20:29:08.185231536,Headphones,Accessories,South,28,100715.85,70715.55,25,26671.62,Corporate,10086.33,16929.16
2025-07-27 18:24:46.858573216,Smartwatch,Wearables,North,9,86298.22,50504.54,8,46475.82,Corporate,16024.06,20450.24
2025-07-28 16:20:25.531914888,Headphones,Accessories,West,24,86068.14,61110.21,25,27207.8,New,3561.7,24434.67
2025-07-29 14:16:04.205256568,Tablet,Electronics,South,15,345240.71,303600.3,15,26074.42,New,3164.04,39768.53
2025-07-30 12:11:42.878598248,Smartphone,Electronics,East,6,191929.63,120112.74,0,48299.0,Returning,21736.12,50580.97
2025-07-31 10:07:21.551939920,Headphones,Accessories,South,6,29056.77,16023.81,25,25275.94,New,4021.33,6620.76
2025-08-01 08:03:00.225281600,Headphones,Accessories,South,17,76691.44,45581.29,5,13139.8,Corporate,14545.49,19166.2
2025-08-02 05:58:38.898623280,Smartphone,Electronics,West,10,269115.6,200910.42,12,14761.23,New,16529.73,42279.74
2025-08-03 03:54:17.571964952,Tablet,Electronics,East,4,91571.96,74744.21,20,9283.44,New,7359.77,10616.53
2025-08-04 01:49:56.245306632,Smartphone,Electronics,West,13,373191.54,269841.57,5,5025.57,Returning,22706.08,88354.85
2025-08-04 23:45:34.918648312,Smartphone,Electronics,South,20,539072.14,435462.5,8,24437.55,New,7182.11,91902.41
2025-08-05 21:41:13.591989984,Tablet,Electronics,South,10,269930.91,193914.84,10,39615.92,New,22459.33,52832.63
2025-08-06 19:36:52.265331664,Monitor,Electronics,South,29,387216.1,349870.63,25,38005.99,Corporate,19785.79,17535.95
2025-08-07 17:32:30.938673344,Tablet,Electronics,East,24,665129.98,476802.74,5,6446.71,New,8296.34,178643.14
2025-08-08 15:28:09.612015016,Monitor,Electronics,South,16,260374.67,196316.96,15,30649.23,Returning,6316.37,60850.47
2025-08-09 13:23:48.285356696,Monitor,Electronics,South,29,480713.13,343702.96,10,11942.74,Returning,9957.12,128470.41
2025-08-10 11:19:26.958698368,Headphones,Accessories,North,13,70242.6,33959.84,0,47348.43,New,11754.91,24984.75
2025-08-11 09:15:05.632040048,Tablet,Electronics,East,5,120164.99,98705.94,15,12531.42,New,8407.26,15443.61
2025-08-12 07:10:44.305381728,Smartphone,Electronics,East,2,56599.76,41006.04,20,33198.76,New,24975.61,-9331.64
2025-08-13 05:06:22.978723400,Headphones,Accessories,East,29,124317.78,78373.13,12,19680.73,New,8052.35,47431.89
2025-08-14 03:02:01.652065080,Smartwatch,Wearables,West,29,269311.92,154065.37,5,33870.26,New,21273.97,94426.62
2025-08-15 00:57:40.325406760,Monitor,Electronics,West,23,410195.71,264927.26,5,23551.64,Corporate,6500.59,139353.71
2025-08-15 22:53:18.998748432,Monitor,Electronics,West,4,78947.44,48946.55,10,39183.94,Returning,24565.38,304.11
2025-08-16 20:48:57.672090112,Headphones,Accessories,North,9,42123.12,23114.77,12,15380.56,Corporate,7961.52,9416.49
2025-08-17 18:44:36.345431792,Smartwatch,Wearables,West,2,25515.67,10769.21,12,45760.63,Returning,12277.15,5911.44
2025-08-18 16:40:15.018773464,Smartphone,Electronics,South,2,62831.45,40684.37,5,27509.43,Returning,15288.41,2852.3
2025-08-19 14:35:53.692115144,Tablet,Electronics,South,8,210017.12,155035.37,12,39024.19,Returning,5646.29,42862.79
2025-08-20 12:31:32.365456816,Smartwatch,Wearables,South,18,162439.38,103917.05,8,43237.86,New,20970.04,37649.23
2025-08-21 10:27:11.038798496,Smartwatch,Wearables,South,2,29176.85,10680.85,15,49947.29,New,9043.08,13565.15
2025-08-22 08:22:49.712140176,Tablet,Electronics,West,30,673122.59,552386.67,20,15077.55,Returning,15083.94,105779.12
2025-08-23 06:18:28.385481848,Smartwatch,Wearables,East,14,114175.69,77847.89,15,17910.16,Returning,15091.94,20227.48
2025-08-24 04:14:07.058823528,Laptop,Electronics,West,8,498206.07,391479.66,0,16269.49,Returning,16258.09,84892.86
2025-08-25 02:09:45.732165208,Smartphone,Electronics,West,16,354127.22,328574.73,25,16829.21,New,4220.69,22688.56
2025-08-26 00:05:24.405506880,Smartphone,Electronics,South,24,767479.23,527142.2,0,31210.01,Corporate,6709.61,235611.25
2025-08-26 22:01:03.078848560,Tablet,Electronics,East,10,221879.05,200690.0,25,49708.51,New,6546.23,9297.63
2025-08-27 19:56:41.752190240,Laptop,Electronics,East,2,134395.15,91570.14,0,49562.51,Corporate,9645.13,36583.48
2025-08-28 17:52:20.425531912,Smartphone,Electronics,South,2,55975.31,43331.18,12,28704.8,Corporate,6188.11,8753.1
2025-08-29 15:47:59.098873592,Smartwatch,Wearables,East,26,244513.15,147776.56,0,33756.22,Corporate,23282.27,76851.26
2025-08-30 13:43:37.772215264,Tablet,Electronics,East,4,129215.87,77371.36,0,43698.67,Returning,14285.0,39310.08
2025-08-31 11:39:16.445556944,Smartwatch,Wearables,West,20,173515.7,110739.74,15,46982.01,New,16718.65,48018.35
2025-09-01 09:34:55.118898624,Monitor,Electronics,West,12,176657.58,147057.81,15,14173.73,Returning,10864.74,20297.19
2025-09-02 07:30:33.792240296,Monitor,Electronics,East,24,445510.31,293476.28,0,28784.38,Returning,9077.42,145562.04
2025-09-03 05:26:12.465581976,Laptop,Electronics,West,2,110489.22,96004.92,25,42477.67,Returning,14069.9,-5041.87
2025-09-04 03:21:51.138923656,Monitor,Electronics,North,27,462247.03,336742.06,8,18644.09,New,9475.11,111526.69
2025-09-05 01:17:29.812265328,Smartwatch,Wearables,West,21,179031.44,116928.21,8,24791.41,New,10560.21,49334.99
